field_code,account_number,sign_condition,description
7513,5942,NONE,Övriga externa kostnader
7513,5943,NONE,Övriga externa kostnader
7513,5944,NONE,Övriga externa kostnader
7513,5945,NONE,Övriga externa kostnader
7513,5946,NONE,Övriga externa kostnader
7513,5947,NONE,Övriga externa kostnader
7513,5948,NONE,Övriga externa kostnader
7513,5949,NONE,Övriga externa kostnader
7513,5950,NONE,Övriga externa kostnader
7513,5951,NONE,Övriga externa kostnader
7513,5952,NONE,Övriga externa kostnader
7513,5953,NONE,Övriga externa kostnader
7513,5954,NONE,Övriga externa kostnader
7513,5955,NONE,Övriga externa kostnader
7513,5956,NONE,Övriga externa kostnader
7513,5957,NONE,Övriga externa kostnader
7513,5958,NONE,Övriga externa kostnader
7513,5959,NONE,Övriga externa kostnader
7513,5960,NONE,Övriga externa kostnader
7513,5961,NONE,Övriga externa kostnader
7513,5962,NONE,Övriga externa kostnader
7513,5963,NONE,Övriga externa kostnader
7513,5964,NONE,Övriga externa kostnader
7513,5965,NONE,Övriga externa kostnader
7513,5966,NONE,Övriga externa kostnader
7513,5967,NONE,Övriga externa kostnader
7513,5968,NONE,Övriga externa kostnader
7513,5969,NONE,Övriga externa kostnader
7513,5970,NONE,Övriga externa kostnader
7513,5971,NONE,Övriga externa kostnader
7513,5972,NONE,Övriga externa kostnader
7513,5973,NONE,Övriga externa kostnader
7513,5974,NONE,Övriga externa kostnader
7513,5975,NONE,Övriga externa kostnader
7513,5976,NONE,Övriga externa kostnader
7513,5977,NONE,Övriga externa kostnader
7513,5978,NONE,Övriga externa kostnader
7513,5979,NONE,Övriga externa kostnader
7513,5980,NONE,Övriga externa kostnader
7513,5981,NONE,Övriga externa kostnader
7513,5982,NONE,Övriga externa kostnader
7513,5983,NONE,Övriga externa kostnader
7513,5984,NONE,Övriga externa kostnader
7513,5985,NONE,Övriga externa kostnader
7513,5986,NONE,Övriga externa kostnader
7513,5987,NONE,Övriga externa kostnader
7513,5988,NONE,Övriga externa kostnader
7513,5989,NONE,Övriga externa kostnader
7513,5990,NONE,Övriga externa kostnader
7513,5991,NONE,Övriga externa kostnader
7513,5992,NONE,Övriga externa kostnader
7513,5993,NONE,Övriga externa kostnader
7513,5994,NONE,Övriga externa kostnader
7513,5995,NONE,Övriga externa kostnader
7513,5996,NONE,Övriga externa kostnader
7513,5997,NONE,Övriga externa kostnader
7513,5998,NONE,Övriga externa kostnader
7513,5999,NONE,Övriga externa kostnader
7513,6000,NONE,Övriga externa kostnader
7513,6001,NONE,Övriga externa kostnader
7513,6002,NONE,Övriga externa kostnader
7513,6003,NONE,Övriga externa kostnader
7513,6004,NONE,Övriga externa kostnader
7513,6005,NONE,Övriga externa kostnader
7513,6006,NONE,Övriga externa kostnader
7513,6007,NONE,Övriga externa kostnader
7513,6008,NONE,Övriga externa kostnader
7513,6009,NONE,Övriga externa kostnader
7513,6010,NONE,Övriga externa kostnader
7513,6011,NONE,Övriga externa kostnader
7513,6012,NONE,Övriga externa kostnader
7513,6013,NONE,Övriga externa kostnader
7513,6014,NONE,Övriga externa kostnader
7513,6015,NONE,Övriga externa kostnader
7513,6016,NONE,Övriga externa kostnader
7513,6017,NONE,Övriga externa kostnader
7513,6018,NONE,Övriga externa kostnader
7513,6019,NONE,Övriga externa kostnader
7513,6020,NONE,Övriga externa kostnader
7513,6021,NONE,Övriga externa kostnader
7513,6022,NONE,Övriga externa kostnader
7513,6023,NONE,Övriga externa kostnader
7513,6024,NONE,Övriga externa kostnader
7513,6025,NONE,Övriga externa kostnader
7513,6026,NONE,Övriga externa kostnader
7513,6027,NONE,Övriga externa kostnader
7513,6028,NONE,Övriga externa kostnader
7513,6029,NONE,Övriga externa kostnader
7513,6030,NONE,Övriga externa kostnader
7513,6031,NONE,Övriga externa kostnader
7513,6032,NONE,Övriga externa kostnader
7513,6033,NONE,Övriga externa kostnader
7513,6034,NONE,Övriga externa kostnader
7513,6035,NONE,Övriga externa kostnader
7513,6036,NONE,Övriga externa kostnader
7513,6037,NONE,Övriga externa kostnader
7513,6038,NONE,Övriga externa kostnader
7513,6039,NONE,Övriga externa kostnader
7513,6040,NONE,Övriga externa kostnader
7513,6041,NONE,Övriga externa kostnader
7513,6042,NONE,Övriga externa kostnader
7513,6043,NONE,Övriga externa kostnader
7513,6044,NONE,Övriga externa kostnader
7513,6045,NONE,Övriga externa kostnader
7513,6046,NONE,Övriga externa kostnader
7513,6047,NONE,Övriga externa kostnader
7513,6048,NONE,Övriga externa kostnader
7513,6049,NONE,Övriga externa kostnader
7513,6050,NONE,Övriga externa kostnader
7513,6051,NONE,Övriga externa kostnader
7513,6052,NONE,Övriga externa kostnader
7513,6053,NONE,Övriga externa kostnader
7513,6054,NONE,Övriga externa kostnader
7513,6055,NONE,Övriga externa kostnader
7513,6056,NONE,Övriga externa kostnader
7513,6057,NONE,Övriga externa kostnader
7513,6058,NONE,Övriga externa kostnader
7513,6059,NONE,Övriga externa kostnader
7513,6060,NONE,Övriga externa kostnader
7513,6061,NONE,Övriga externa kostnader
7513,6062,NONE,Övriga externa kostnader
7513,6063,NONE,Övriga externa kostnader
7513,6064,NONE,Övriga externa kostnader
7513,6065,NONE,Övriga externa kostnader
7513,6066,NONE,Övriga externa kostnader
7513,6067,NONE,Övriga externa kostnader
7513,6068,NONE,Övriga externa kostnader
7513,6069,NONE,Övriga externa kostnader
7513,6070,NONE,Övriga externa kostnader
7513,6071,NONE,Övriga externa kostnader
7513,6072,NONE,Övriga externa kostnader
7513,6073,NONE,Övriga externa kostnader
7513,6074,NONE,Övriga externa kostnader
7513,6075,NONE,Övriga externa kostnader
7513,6076,NONE,Övriga externa kostnader
7513,6077,NONE,Övriga externa kostnader
7513,6078,NONE,Övriga externa kostnader
7513,6079,NONE,Övriga externa kostnader
7513,6080,NONE,Övriga externa kostnader
7513,6081,NONE,Övriga externa kostnader
7513,6082,NONE,Övriga externa kostnader
7513,6083,NONE,Övriga externa kostnader
7513,6084,NONE,Övriga externa kostnader
7513,6085,NONE,Övriga externa kostnader
7513,6086,NONE,Övriga externa kostnader
7513,6087,NONE,Övriga externa kostnader
7513,6088,NONE,Övriga externa kostnader
7513,6089,NONE,Övriga externa kostnader
7513,6090,NONE,Övriga externa kostnader
7513,6091,NONE,Övriga externa kostnader
7513,6092,NONE,Övriga externa kostnader
7513,6093,NONE,Övriga externa kostnader
7513,6094,NONE,Övriga externa kostnader
7513,6095,NONE,Övriga externa kostnader
7513,6096,NONE,Övriga externa kostnader
7513,6097,NONE,Övriga externa kostnader
7513,6098,NONE,Övriga externa kostnader
7513,6099,NONE,Övriga externa kostnader
7513,6100,NONE,Övriga externa kostnader
7513,6101,NONE,Övriga externa kostnader
7513,6102,NONE,Övriga externa kostnader
7513,6103,NONE,Övriga externa kostnader
7513,6104,NONE,Övriga externa kostnader
7513,6105,NONE,Övriga externa kostnader
7513,6106,NONE,Övriga externa kostnader
7513,6107,NONE,Övriga externa kostnader
7513,6108,NONE,Övriga externa kostnader
7513,6109,NONE,Övriga externa kostnader
7513,6110,NONE,Övriga externa kostnader
7513,6111,NONE,Övriga externa kostnader
7513,6112,NONE,Övriga externa kostnader
7513,6113,NONE,Övriga externa kostnader
7513,6114,NONE,Övriga externa kostnader
7513,6115,NONE,Övriga externa kostnader
7513,6116,NONE,Övriga externa kostnader
7513,6117,NONE,Övriga externa kostnader
7513,6118,NONE,Övriga externa kostnader
7513,6119,NONE,Övriga externa kostnader
7513,6120,NONE,Övriga externa kostnader
7513,6121,NONE,Övriga externa kostnader
7513,6122,NONE,Övriga externa kostnader
7513,6123,NONE,Övriga externa kostnader
7513,6124,NONE,Övriga externa kostnader
7513,6125,NONE,Övriga externa kostnader
7513,6126,NONE,Övriga externa kostnader
7513,6127,NONE,Övriga externa kostnader
7513,6128,NONE,Övriga externa kostnader
7513,6129,NONE,Övriga externa kostnader
7513,6130,NONE,Övriga externa kostnader
7513,6131,NONE,Övriga externa kostnader
7513,6132,NONE,Övriga externa kostnader
7513,6133,NONE,Övriga externa kostnader
7513,6134,NONE,Övriga externa kostnader
7513,6135,NONE,Övriga externa kostnader
7513,6136,NONE,Övriga externa kostnader
7513,6137,NONE,Övriga externa kostnader
7513,6138,NONE,Övriga externa kostnader
7513,6139,NONE,Övriga externa kostnader
7513,6140,NONE,Övriga externa kostnader
7513,6141,NONE,Övriga externa kostnader
7513,6142,NONE,Övriga externa kostnader
7513,6143,NONE,Övriga externa kostnader
7513,6144,NONE,Övriga externa kostnader
7513,6145,NONE,Övriga externa kostnader
7513,6146,NONE,Övriga externa kostnader
7513,6147,NONE,Övriga externa kostnader
7513,6148,NONE,Övriga externa kostnader
7513,6149,NONE,Övriga externa kostnader
7513,6150,NONE,Övriga externa kostnader
7513,6151,NONE,Övriga externa kostnader
7513,6152,NONE,Övriga externa kostnader
7513,6153,NONE,Övriga externa kostnader
7513,6154,NONE,Övriga externa kostnader
7513,6155,NONE,Övriga externa kostnader
7513,6156,NONE,Övriga externa kostnader
7513,6157,NONE,Övriga externa kostnader
7513,6158,NONE,Övriga externa kostnader
7513,6159,NONE,Övriga externa kostnader
7513,6160,NONE,Övriga externa kostnader
7513,6161,NONE,Övriga externa kostnader
7513,6162,NONE,Övriga externa kostnader
7513,6163,NONE,Övriga externa kostnader
7513,6164,NONE,Övriga externa kostnader
7513,6165,NONE,Övriga externa kostnader
7513,6166,NONE,Övriga externa kostnader
7513,6167,NONE,Övriga externa kostnader
7513,6168,NONE,Övriga externa kostnader
7513,6169,NONE,Övriga externa kostnader
7513,6170,NONE,Övriga externa kostnader
7513,6171,NONE,Övriga externa kostnader
7513,6172,NONE,Övriga externa kostnader
7513,6173,NONE,Övriga externa kostnader
7513,6174,NONE,Övriga externa kostnader
7513,6175,NONE,Övriga externa kostnader
7513,6176,NONE,Övriga externa kostnader
7513,6177,NONE,Övriga externa kostnader
7513,6178,NONE,Övriga externa kostnader
7513,6179,NONE,Övriga externa kostnader
7513,6180,NONE,Övriga externa kostnader
7513,6181,NONE,Övriga externa kostnader
7513,6182,NONE,Övriga externa kostnader
7513,6183,NONE,Övriga externa kostnader
7513,6184,NONE,Övriga externa kostnader
7513,6185,NONE,Övriga externa kostnader
7513,6186,NONE,Övriga externa kostnader
7513,6187,NONE,Övriga externa kostnader
7513,6188,NONE,Övriga externa kostnader
7513,6189,NONE,Övriga externa kostnader
7513,6190,NONE,Övriga externa kostnader
7513,6191,NONE,Övriga externa kostnader
7513,6192,NONE,Övriga externa kostnader
7513,6193,NONE,Övriga externa kostnader
7513,6194,NONE,Övriga externa kostnader
7513,6195,NONE,Övriga externa kostnader
7513,6196,NONE,Övriga externa kostnader
7513,6197,NONE,Övriga externa kostnader
7513,6198,NONE,Övriga externa kostnader
7513,6199,NONE,Övriga externa kostnader
7513,6200,NONE,Övriga externa kostnader
7513,6201,NONE,Övriga externa kostnader
7513,6202,NONE,Övriga externa kostnader
7513,6203,NONE,Övriga externa kostnader
7513,6204,NONE,Övriga externa kostnader
7513,6205,NONE,Övriga externa kostnader
7513,6206,NONE,Övriga externa kostnader
7513,6207,NONE,Övriga externa kostnader
7513,6208,NONE,Övriga externa kostnader
7513,6209,NONE,Övriga externa kostnader
7513,6210,NONE,Övriga externa kostnader
7513,6211,NONE,Övriga externa kostnader
7513,6212,NONE,Övriga externa kostnader
7513,6213,NONE,Övriga externa kostnader
7513,6214,NONE,Övriga externa kostnader
7513,6215,NONE,Övriga externa kostnader
7513,6216,NONE,Övriga externa kostnader
7513,6217,NONE,Övriga externa kostnader
7513,6218,NONE,Övriga externa kostnader
7513,6219,NONE,Övriga externa kostnader
7513,6220,NONE,Övriga externa kostnader
7513,6221,NONE,Övriga externa kostnader
7513,6222,NONE,Övriga externa kostnader
7513,6223,NONE,Övriga externa kostnader
7513,6224,NONE,Övriga externa kostnader
7513,6225,NONE,Övriga externa kostnader
7513,6226,NONE,Övriga externa kostnader
7513,6227,NONE,Övriga externa kostnader
7513,6228,NONE,Övriga externa kostnader
7513,6229,NONE,Övriga externa kostnader
7513,6230,NONE,Övriga externa kostnader
7513,6231,NONE,Övriga externa kostnader
7513,6232,NONE,Övriga externa kostnader
7513,6233,NONE,Övriga externa kostnader
7513,6234,NONE,Övriga externa kostnader
7513,6235,NONE,Övriga externa kostnader
7513,6236,NONE,Övriga externa kostnader
7513,6237,NONE,Övriga externa kostnader
7513,6238,NONE,Övriga externa kostnader
7513,6239,NONE,Övriga externa kostnader
7513,6240,NONE,Övriga externa kostnader
7513,6241,NONE,Övriga externa kostnader
7513,6242,NONE,Övriga externa kostnader
7513,6243,NONE,Övriga externa kostnader
7513,6244,NONE,Övriga externa kostnader
7513,6245,NONE,Övriga externa kostnader
7513,6246,NONE,Övriga externa kostnader
7513,6247,NONE,Övriga externa kostnader
7513,6248,NONE,Övriga externa kostnader
7513,6249,NONE,Övriga externa kostnader
7513,6250,NONE,Övriga externa kostnader
7513,6251,NONE,Övriga externa kostnader
7513,6252,NONE,Övriga externa kostnader
7513,6253,NONE,Övriga externa kostnader
7513,6254,NONE,Övriga externa kostnader
7513,6255,NONE,Övriga externa kostnader
7513,6256,NONE,Övriga externa kostnader
7513,6257,NONE,Övriga externa kostnader
7513,6258,NONE,Övriga externa kostnader
7513,6259,NONE,Övriga externa kostnader
7513,6260,NONE,Övriga externa kostnader
7513,6261,NONE,Övriga externa kostnader
7513,6262,NONE,Övriga externa kostnader
7513,6263,NONE,Övriga externa kostnader
7513,6264,NONE,Övriga externa kostnader
7513,6265,NONE,Övriga externa kostnader
7513,6266,NONE,Övriga externa kostnader
7513,6267,NONE,Övriga externa kostnader
7513,6268,NONE,Övriga externa kostnader
7513,6269,NONE,Övriga externa kostnader
7513,6270,NONE,Övriga externa kostnader
7513,6271,NONE,Övriga externa kostnader
7513,6272,NONE,Övriga externa kostnader
7513,6273,NONE,Övriga externa kostnader
7513,6274,NONE,Övriga externa kostnader
7513,6275,NONE,Övriga externa kostnader
7513,6276,NONE,Övriga externa kostnader
7513,6277,NONE,Övriga externa kostnader
7513,6278,NONE,Övriga externa kostnader
7513,6279,NONE,Övriga externa kostnader
7513,6280,NONE,Övriga externa kostnader
7513,6281,NONE,Övriga externa kostnader
7513,6282,NONE,Övriga externa kostnader
7513,6283,NONE,Övriga externa kostnader
7513,6284,NONE,Övriga externa kostnader
7513,6285,NONE,Övriga externa kostnader
7513,6286,NONE,Övriga externa kostnader
7513,6287,NONE,Övriga externa kostnader
7513,6288,NONE,Övriga externa kostnader
7513,6289,NONE,Övriga externa kostnader
7513,6290,NONE,Övriga externa kostnader
7513,6291,NONE,Övriga externa kostnader
7513,6292,NONE,Övriga externa kostnader
7513,6293,NONE,Övriga externa kostnader
7513,6294,NONE,Övriga externa kostnader
7513,6295,NONE,Övriga externa kostnader
7513,6296,NONE,Övriga externa kostnader
7513,6297,NONE,Övriga externa kostnader
7513,6298,NONE,Övriga externa kostnader
7513,6299,NONE,Övriga externa kostnader
7513,6300,NONE,Övriga externa kostnader
7513,6301,NONE,Övriga externa kostnader
7513,6302,NONE,Övriga externa kostnader
7513,6303,NONE,Övriga externa kostnader
7513,6304,NONE,Övriga externa kostnader
7513,6305,NONE,Övriga externa kostnader
7513,6306,NONE,Övriga externa kostnader
7513,6307,NONE,Övriga externa kostnader
7513,6308,NONE,Övriga externa kostnader
7513,6309,NONE,Övriga externa kostnader
7513,6310,NONE,Övriga externa kostnader
7513,6311,NONE,Övriga externa kostnader
7513,6312,NONE,Övriga externa kostnader
7513,6313,NONE,Övriga externa kostnader
7513,6314,NONE,Övriga externa kostnader
7513,6315,NONE,Övriga externa kostnader
7513,6316,NONE,Övriga externa kostnader
7513,6317,NONE,Övriga externa kostnader
7513,6318,NONE,Övriga externa kostnader
7513,6319,NONE,Övriga externa kostnader
7513,6320,NONE,Övriga externa kostnader
7513,6321,NONE,Övriga externa kostnader
7513,6322,NONE,Övriga externa kostnader
7513,6323,NONE,Övriga externa kostnader
7513,6324,NONE,Övriga externa kostnader
7513,6325,NONE,Övriga externa kostnader
7513,6326,NONE,Övriga externa kostnader
7513,6327,NONE,Övriga externa kostnader
7513,6328,NONE,Övriga externa kostnader
7513,6329,NONE,Övriga externa kostnader
7513,6330,NONE,Övriga externa kostnader
7513,6331,NONE,Övriga externa kostnader
7513,6332,NONE,Övriga externa kostnader
7513,6333,NONE,Övriga externa kostnader
7513,6334,NONE,Övriga externa kostnader
7513,6335,NONE,Övriga externa kostnader
7513,6336,NONE,Övriga externa kostnader
7513,6337,NONE,Övriga externa kostnader
7513,6338,NONE,Övriga externa kostnader
7513,6339,NONE,Övriga externa kostnader
7513,6340,NONE,Övriga externa kostnader
7513,6341,NONE,Övriga externa kostnader
7513,6342,NONE,Övriga externa kostnader
7513,6343,NONE,Övriga externa kostnader
7513,6344,NONE,Övriga externa kostnader
7513,6345,NONE,Övriga externa kostnader
7513,6346,NONE,Övriga externa kostnader
7513,6347,NONE,Övriga externa kostnader
7513,6348,NONE,Övriga externa kostnader
7513,6349,NONE,Övriga externa kostnader
7513,6350,NONE,Övriga externa kostnader
7513,6351,NONE,Övriga externa kostnader
7513,6352,NONE,Övriga externa kostnader
7513,6353,NONE,Övriga externa kostnader
7513,6354,NONE,Övriga externa kostnader
7513,6355,NONE,Övriga externa kostnader
7513,6356,NONE,Övriga externa kostnader
7513,6357,NONE,Övriga externa kostnader
7513,6358,NONE,Övriga externa kostnader
7513,6359,NONE,Övriga externa kostnader
7513,6360,NONE,Övriga externa kostnader
7513,6361,NONE,Övriga externa kostnader
7513,6362,NONE,Övriga externa kostnader
7513,6363,NONE,Övriga externa kostnader
7513,6364,NONE,Övriga externa kostnader
7513,6365,NONE,Övriga externa kostnader
7513,6366,NONE,Övriga externa kostnader
7513,6367,NONE,Övriga externa kostnader
7513,6368,NONE,Övriga externa kostnader
7513,6369,NONE,Övriga externa kostnader
7513,6370,NONE,Övriga externa kostnader
7513,6371,NONE,Övriga externa kostnader
7513,6372,NONE,Övriga externa kostnader
7513,6373,NONE,Övriga externa kostnader
7513,6374,NONE,Övriga externa kostnader
