field_code,account_number,sign_condition,description
7260,1659,NONE,Övriga fordringar
7260,1660,NONE,Övriga fordringar
7260,1661,NONE,Övriga fordringar
7260,1662,NONE,Övriga fordringar
7260,1663,NONE,Övriga fordringar
7260,1664,NONE,Övriga fordringar
7260,1665,NONE,Övriga fordringar
7260,1666,NONE,Övriga fordringar
7260,1667,NONE,Övriga fordringar
7260,1668,NONE,Övriga fordringar
7260,1669,NONE,Övriga fordringar
7260,1670,NONE,Övriga fordringar
7260,1671,NONE,Övriga fordringar
7260,1672,NONE,Övriga fordringar
7260,1673,NONE,Övriga fordringar
7260,1674,NONE,Övriga fordringar
7260,1675,NONE,Övriga fordringar
7260,1676,NONE,Övriga fordringar
7260,1677,NONE,Övriga fordringar
7260,1678,NONE,Övriga fordringar
7260,1679,NONE,Övriga fordringar
7260,1680,NONE,Övriga fordringar
7260,1681,NONE,Övriga fordringar
7260,1682,NONE,Övriga fordringar
7260,1683,NONE,Övriga fordringar
7260,1684,NONE,Övriga fordringar
7260,1685,NONE,Övriga fordringar
7260,1686,NONE,Övriga fordringar
7260,1687,NONE,Övriga fordringar
7260,1688,NONE,Övriga fordringar
7260,1689,NONE,Övriga fordringar
7260,1690,NONE,Övriga fordringar
7260,1691,NONE,Övriga fordringar
7260,1692,NONE,Övriga fordringar
7260,1693,NONE,Övriga fordringar
7260,1694,NONE,Övriga fordringar
7260,1695,NONE,Övriga fordringar
7260,1696,NONE,Övriga fordringar
7260,1697,NONE,Övriga fordringar
7260,1698,NONE,Övriga fordringar
7260,1699,NONE,Övriga fordringar
7260,1700,NONE,Övriga fordringar
7260,1701,NONE,Övriga fordringar
7260,1702,NONE,Övriga fordringar
7260,1703,NONE,Övriga fordringar
7260,1704,NONE,Övriga fordringar
7260,1705,NONE,Övriga fordringar
7260,1706,NONE,Övriga fordringar
7260,1707,NONE,Övriga fordringar
7260,1708,NONE,Övriga fordringar
7260,1709,NONE,Övriga fordringar
7260,1710,NONE,Övriga fordringar
7260,1711,NONE,Övriga fordringar
7260,1712,NONE,Övriga fordringar
7260,1713,NONE,Övriga fordringar
7260,1714,NONE,Övriga fordringar
7260,1715,NONE,Övriga fordringar
7260,1716,NONE,Övriga fordringar
7260,1717,NONE,Övriga fordringar
7260,1718,NONE,Övriga fordringar
7260,1719,NONE,Övriga fordringar
7260,1720,NONE,Övriga fordringar
7260,1721,NONE,Övriga fordringar
7260,1722,NONE,Övriga fordringar
7260,1723,NONE,Övriga fordringar
7260,1724,NONE,Övriga fordringar
7260,1725,NONE,Övriga fordringar
7260,1726,NONE,Övriga fordringar
7260,1727,NONE,Övriga fordringar
7260,1728,NONE,Övriga fordringar
7260,1729,NONE,Övriga fordringar
7260,1730,NONE,Övriga fordringar
7260,1731,NONE,Övriga fordringar
7260,1732,NONE,Övriga fordringar
7260,1733,NONE,Övriga fordringar
7260,1734,NONE,Övriga fordringar
7260,1735,NONE,Övriga fordringar
7260,1736,NONE,Övriga fordringar
7260,1737,NONE,Övriga fordringar
7260,1738,NONE,Övriga fordringar
7260,1739,NONE,Övriga fordringar
7260,1740,NONE,Övriga fordringar
7260,1741,NONE,Övriga fordringar
7260,1742,NONE,Övriga fordringar
7260,1743,NONE,Övriga fordringar
7260,1744,NONE,Övriga fordringar
7260,1745,NONE,Övriga fordringar
7260,1746,NONE,Övriga fordringar
7260,1747,NONE,Övriga fordringar
7260,1748,NONE,Övriga fordringar
7260,1749,NONE,Övriga fordringar
7260,1750,NONE,Övriga fordringar
7260,1751,NONE,Övriga fordringar
7260,1752,NONE,Övriga fordringar
7260,1753,NONE,Övriga fordringar
7260,1754,NONE,Övriga fordringar
7260,1755,NONE,Övriga fordringar
7260,1756,NONE,Övriga fordringar
7260,1757,NONE,Övriga fordringar
7260,1758,NONE,Övriga fordringar
7260,1759,NONE,Övriga fordringar
7260,1760,NONE,Övriga fordringar
7260,1761,NONE,Övriga fordringar
7260,1762,NONE,Övriga fordringar
7260,1763,NONE,Övriga fordringar
7260,1764,NONE,Övriga fordringar
7260,1765,NONE,Övriga fordringar
7260,1766,NONE,Övriga fordringar
7260,1767,NONE,Övriga fordringar
7260,1768,NONE,Övriga fordringar
7260,1769,NONE,Övriga fordringar
7260,1770,NONE,Övriga fordringar
7260,1771,NONE,Övriga fordringar
7260,1772,NONE,Övriga fordringar
7260,1773,NONE,Övriga fordringar
7260,1774,NONE,Övriga fordringar
7260,1775,NONE,Övriga fordringar
7260,1776,NONE,Övriga fordringar
7260,1777,NONE,Övriga fordringar
7260,1778,NONE,Övriga fordringar
7260,1779,NONE,Övriga fordringar
7260,1780,NONE,Övriga fordringar
7260,1781,NONE,Övriga fordringar
7260,1782,NONE,Övriga fordringar
7260,1783,NONE,Övriga fordringar
7260,1784,NONE,Övriga fordringar
7260,1785,NONE,Övriga fordringar
7260,1786,NONE,Övriga fordringar
7260,1787,NONE,Övriga fordringar
7260,1788,NONE,Övriga fordringar
7260,1789,NONE,Övriga fordringar
7260,1790,NONE,Övriga fordringar
7260,1791,NONE,Övriga fordringar
7260,1792,NONE,Övriga fordringar
7260,1793,NONE,Övriga fordringar
7260,1794,NONE,Övriga fordringar
7260,1795,NONE,Övriga fordringar
7260,1796,NONE,Övriga fordringar
7260,1797,NONE,Övriga fordringar
7260,1798,NONE,Övriga fordringar
7260,1799,NONE,Övriga fordringar
7260,1800,NONE,Övriga fordringar
7260,1801,NONE,Övriga fordringar
7260,1802,NONE,Övriga fordringar
7260,1803,NONE,Övriga fordringar
7260,1804,NONE,Övriga fordringar
7260,1805,NONE,Övriga fordringar
7260,1806,NONE,Övriga fordringar
7260,1807,NONE,Övriga fordringar
7260,1808,NONE,Övriga fordringar
7260,1809,NONE,Övriga fordringar
7260,1810,NONE,Övriga fordringar
7260,1811,NONE,Övriga fordringar
7260,1812,NONE,Övriga fordringar
7260,1813,NONE,Övriga fordringar
7260,1814,NONE,Övriga fordringar
7260,1815,NONE,Övriga fordringar
7260,1816,NONE,Övriga fordringar
7260,1817,NONE,Övriga fordringar
7260,1818,NONE,Övriga fordringar
7260,1819,NONE,Övriga fordringar
7260,1820,NONE,Övriga fordringar
7260,1821,NONE,Övriga fordringar
7260,1822,NONE,Övriga fordringar
7260,1823,NONE,Övriga fordringar
7260,1824,NONE,Övriga fordringar
7260,1825,NONE,Övriga fordringar
7260,1826,NONE,Övriga fordringar
7260,1827,NONE,Övriga fordringar
7260,1828,NONE,Övriga fordringar
7260,1829,NONE,Övriga fordringar
7260,1830,NONE,Övriga fordringar
7260,1831,NONE,Övriga fordringar
7260,1832,NONE,Övriga fordringar
7260,1833,NONE,Övriga fordringar
7260,1834,NONE,Övriga fordringar
7260,1835,NONE,Övriga fordringar
7260,1836,NONE,Övriga fordringar
7260,1837,NONE,Övriga fordringar
7260,1838,NONE,Övriga fordringar
7260,1839,NONE,Övriga fordringar
7260,1840,NONE,Övriga fordringar
7260,1841,NONE,Övriga fordringar
7260,1842,NONE,Övriga fordringar
7260,1843,NONE,Övriga fordringar
7260,1844,NONE,Övriga fordringar
7260,1845,NONE,Övriga fordringar
7260,1846,NONE,Övriga fordringar
7260,1847,NONE,Övriga fordringar
7260,1848,NONE,Övriga fordringar
7260,1849,NONE,Övriga fordringar
7260,1850,NONE,Övriga fordringar
7260,1851,NONE,Övriga fordringar
7260,1852,NONE,Övriga fordringar
7260,1853,NONE,Övriga fordringar
7260,1854,NONE,Övriga fordringar
7260,1855,NONE,Övriga fordringar
7260,1856,NONE,Övriga fordringar
7260,1857,NONE,Övriga fordringar
7260,1858,NONE,Övriga fordringar
7260,1859,NONE,Övriga fordringar
7260,1860,NONE,Övriga fordringar
7260,1861,NONE,Övriga fordringar
7260,1862,NONE,Övriga fordringar
7260,1863,NONE,Övriga fordringar
7260,1864,NONE,Övriga fordringar
7260,1865,NONE,Övriga fordringar
7260,1866,NONE,Övriga fordringar
7260,1867,NONE,Övriga fordringar
7260,1868,NONE,Övriga fordringar
7260,1869,NONE,Övriga fordringar
7260,1870,NONE,Övriga fordringar
7260,1871,NONE,Övriga fordringar
7260,1872,NONE,Övriga fordringar
7260,1873,NONE,Övriga fordringar
7260,1874,NONE,Övriga fordringar
7260,1875,NONE,Övriga fordringar
7260,1876,NONE,Övriga fordringar
7260,1877,NONE,Övriga fordringar
7260,1878,NONE,Övriga fordringar
7260,1879,NONE,Övriga fordringar
7260,1880,NONE,Övriga fordringar
7260,1881,NONE,Övriga fordringar
7260,1882,NONE,Övriga fordringar
7260,1883,NONE,Övriga fordringar
7260,1884,NONE,Övriga fordringar
7260,1885,NONE,Övriga fordringar
7260,1886,NONE,Övriga fordringar
7260,1887,NONE,Övriga fordringar
7260,1888,NONE,Övriga fordringar
7260,1889,NONE,Övriga fordringar
7260,1890,NONE,Övriga fordringar
7260,1891,NONE,Övriga fordringar
7260,1892,NONE,Övriga fordringar
7260,1893,NONE,Övriga fordringar
7260,1894,NONE,Övriga fordringar
7260,1895,NONE,Övriga fordringar
7260,1896,NONE,Övriga fordringar
7260,1897,NONE,Övriga fordringar
7260,1898,NONE,Övriga fordringar
7260,1899,NONE,Övriga fordringar
7280,1900,NONE,Kassa och bank
7280,1901,NONE,Kassa och bank
7280,1902,NONE,Kassa och bank
7280,1903,NONE,Kassa och bank
7280,1904,NONE,Kassa och bank
7280,1905,NONE,Kassa och bank
7280,1906,NONE,Kassa och bank
7280,1907,NONE,Kassa och bank
7280,1908,NONE,Kassa och bank
7280,1909,NONE,Kassa och bank
7280,1910,NONE,Kassa och bank
7280,1911,NONE,Kassa och bank
7280,1912,NONE,Kassa och bank
7280,1913,NONE,Kassa och bank
7280,1914,NONE,Kassa och bank
7280,1915,NONE,Kassa och bank
7280,1916,NONE,Kassa och bank
7280,1917,NONE,Kassa och bank
7280,1918,NONE,Kassa och bank
7280,1919,NONE,Kassa och bank
7280,1920,NONE,Kassa och bank
7280,1921,NONE,Kassa och bank
7280,1922,NONE,Kassa och bank
7280,1923,NONE,Kassa och bank
7280,1924,NONE,Kassa och bank
7280,1925,NONE,Kassa och bank
7280,1926,NONE,Kassa och bank
7280,1927,NONE,Kassa och bank
7280,1928,NONE,Kassa och bank
7280,1929,NONE,Kassa och bank
7280,1930,NONE,Kassa och bank
7280,1931,NONE,Kassa och bank
7280,1932,NONE,Kassa och bank
7280,1933,NONE,Kassa och bank
7280,1934,NONE,Kassa och bank
7280,1935,NONE,Kassa och bank
7280,1936,NONE,Kassa och bank
7280,1937,NONE,Kassa och bank
7280,1938,NONE,Kassa och bank
7280,1939,NONE,Kassa och bank
7280,1940,NONE,Kassa och bank
7280,1941,NONE,Kassa och bank
7280,1942,NONE,Kassa och bank
7280,1943,NONE,Kassa och bank
7280,1944,NONE,Kassa och bank
7280,1945,NONE,Kassa och bank
7280,1946,NONE,Kassa och bank
7280,1947,NONE,Kassa och bank
7280,1948,NONE,Kassa och bank
7280,1949,NONE,Kassa och bank
7280,1950,NONE,Kassa och bank
7280,1951,NONE,Kassa och bank
7280,1952,NONE,Kassa och bank
7280,1953,NONE,Kassa och bank
7280,1954,NONE,Kassa och bank
7280,1955,NONE,Kassa och bank
7280,1956,NONE,Kassa och bank
7280,1957,NONE,Kassa och bank
7280,1958,NONE,Kassa och bank
7280,1959,NONE,Kassa och bank
7280,1960,NONE,Kassa och bank
7280,1961,NONE,Kassa och bank
7280,1962,NONE,Kassa och bank
7280,1963,NONE,Kassa och bank
7280,1964,NONE,Kassa och bank
7280,1965,NONE,Kassa och bank
7280,1966,NONE,Kassa och bank
7280,1967,NONE,Kassa och bank
7280,1968,NONE,Kassa och bank
7280,1969,NONE,Kassa och bank
7280,1970,NONE,Kassa och bank
7280,1971,NONE,Kassa och bank
7280,1972,NONE,Kassa och bank
7280,1973,NONE,Kassa och bank
7280,1974,NONE,Kassa och bank
7280,1975,NONE,Kassa och bank
7280,1976,NONE,Kassa och bank
7280,1977,NONE,Kassa och bank
7280,1978,NONE,Kassa och bank
7280,1979,NONE,Kassa och bank
7280,1980,NONE,Kassa och bank
7280,1981,NONE,Kassa och bank
7280,1982,NONE,Kassa och bank
7280,1983,NONE,Kassa och bank
7280,1984,NONE,Kassa och bank
7280,1985,NONE,Kassa och bank
7280,1986,NONE,Kassa och bank
7280,1987,NONE,Kassa och bank
7280,1988,NONE,Kassa och bank
7280,1989,NONE,Kassa och bank
7280,1990,NONE,Kassa och bank
7280,1991,NONE,Kassa och bank
7280,1992,NONE,Kassa och bank
7280,1993,NONE,Kassa och bank
7280,1994,NONE,Kassa och bank
7280,1995,NONE,Kassa och bank
7280,1996,NONE,Kassa och bank
7280,1997,NONE,Kassa och bank
7280,1998,NONE,Kassa och bank
7280,1999,NONE,Kassa och bank
7300,2010,NONE,Eget kapital
7300,2011,NONE,Eget kapital
7300,2012,NONE,Eget kapital
7300,2013,NONE,Eget kapital
7300,2014,NONE,Eget kapital
7300,2015,NONE,Eget kapital
7300,2016,NONE,Eget kapital
7300,2017,NONE,Eget kapital
7300,2018,NONE,Eget kapital
7300,2019,NONE,Eget kapital
7300,2050,NONE,Eget kapital
7300,2051,NONE,Eget kapital
7300,2052,NONE,Eget kapital
7300,2053,NONE,Eget kapital
7300,2054,NONE,Eget kapital
7300,2055,NONE,Eget kapital
7300,2056,NONE,Eget kapital
7300,2057,NONE,Eget kapital
7300,2058,NONE,Eget kapital
7300,2059,NONE,Eget kapital
7320,2100,NONE,Obeskattade reserver
7320,2101,NONE,Obeskattade reserver
7320,2102,NONE,Obeskattade reserver
7320,2103,NONE,Obeskattade reserver
7320,2104,NONE,Obeskattade reserver
7320,2105,NONE,Obeskattade reserver
7320,2106,NONE,Obeskattade reserver
7320,2107,NONE,Obeskattade reserver
7320,2108,NONE,Obeskattade reserver
7320,2109,NONE,Obeskattade reserver
7320,2110,NONE,Obeskattade reserver
7320,2111,NONE,Obeskattade reserver
7320,2112,NONE,Obeskattade reserver
7320,2113,NONE,Obeskattade reserver
7320,2114,NONE,Obeskattade reserver
7320,2115,NONE,Obeskattade reserver
7320,2116,NONE,Obeskattade reserver
7320,2117,NONE,Obeskattade reserver
7320,2118,NONE,Obeskattade reserver
7320,2119,NONE,Obeskattade reserver
7320,2120,NONE,Obeskattade reserver
7320,2121,NONE,Obeskattade reserver
7320,2122,NONE,Obeskattade reserver
7320,2123,NONE,Obeskattade reserver
7320,2124,NONE,Obeskattade reserver
7320,2125,NONE,Obeskattade reserver
7320,2126,NONE,Obeskattade reserver
7320,2127,NONE,Obeskattade reserver
7320,2128,NONE,Obeskattade reserver
7320,2129,NONE,Obeskattade reserver
7320,2130,NONE,Obeskattade reserver
7320,2131,NONE,Obeskattade reserver
7320,2132,NONE,Obeskattade reserver
7320,2133,NONE,Obeskattade reserver
7320,2134,NONE,Obeskattade reserver
7320,2135,NONE,Obeskattade reserver
7320,2136,NONE,Obeskattade reserver
7320,2137,NONE,Obeskattade reserver
7320,2138,NONE,Obeskattade reserver
7320,2139,NONE,Obeskattade reserver
7320,2140,NONE,Obeskattade reserver
7320,2141,NONE,Obeskattade reserver
7320,2142,NONE,Obeskattade reserver
7320,2143,NONE,Obeskattade reserver
7320,2144,NONE,Obeskattade reserver
7320,2145,NONE,Obeskattade reserver
7320,2146,NONE,Obeskattade reserver
7320,2147,NONE,Obeskattade reserver
7320,2148,NONE,Obeskattade reserver
7320,2149,NONE,Obeskattade reserver
7320,2150,NONE,Obeskattade reserver
7320,2151,NONE,Obeskattade reserver
7320,2152,NONE,Obeskattade reserver
7320,2153,NONE,Obeskattade reserver
7320,2154,NONE,Obeskattade reserver
7320,2155,NONE,Obeskattade reserver
7320,2156,NONE,Obeskattade reserver
7320,2157,NONE,Obeskattade reserver
7320,2158,NONE,Obeskattade reserver
7320,2159,NONE,Obeskattade reserver
7320,2160,NONE,Obeskattade reserver
7320,2161,NONE,Obeskattade reserver
7320,2162,NONE,Obeskattade reserver
7320,2163,NONE,Obeskattade reserver
7320,2164,NONE,Obeskattade reserver
7320,2165,NONE,Obeskattade reserver
7320,2166,NONE,Obeskattade reserver
7320,2167,NONE,Obeskattade reserver
7320,2168,NONE,Obeskattade reserver
7320,2169,NONE,Obeskattade reserver
7320,2170,NONE,Obeskattade reserver
7320,2171,NONE,Obeskattade reserver
7320,2172,NONE,Obeskattade reserver
7320,2173,NONE,Obeskattade reserver
7320,2174,NONE,Obeskattade reserver
7320,2175,NONE,Obeskattade reserver
7320,2176,NONE,Obeskattade reserver
7320,2177,NONE,Obeskattade reserver
7320,2178,NONE,Obeskattade reserver
7320,2179,NONE,Obeskattade reserver
7320,2180,NONE,Obeskattade reserver
7320,2181,NONE,Obeskattade reserver
7320,2182,NONE,Obeskattade reserver
7320,2183,NONE,Obeskattade reserver
7320,2184,NONE,Obeskattade reserver
7320,2185,NONE,Obeskattade reserver
7320,2186,NONE,Obeskattade reserver
7320,2187,NONE,Obeskattade reserver
7320,2188,NONE,Obeskattade reserver
7320,2189,NONE,Obeskattade reserver
7320,2190,NONE,Obeskattade reserver
7320,2191,NONE,Obeskattade reserver
7320,2192,NONE,Obeskattade reserver
7320,2193,NONE,Obeskattade reserver
7320,2194,NONE,Obeskattade reserver
7320,2195,NONE,Obeskattade reserver
7320,2196,NONE,Obeskattade reserver
7320,2197,NONE,Obeskattade reserver
7320,2198,NONE,Obeskattade reserver
7320,2199,NONE,Obeskattade reserver
7330,2200,NONE,Avsättningar
7330,2201,NONE,Avsättningar
7330,2202,NONE,Avsättningar
7330,2203,NONE,Avsättningar
7330,2204,NONE,Avsättningar
7330,2205,NONE,Avsättningar
7330,2206,NONE,Avsättningar
7330,2207,NONE,Avsättningar
7330,2208,NONE,Avsättningar
7330,2209,NONE,Avsättningar
7330,2210,NONE,Avsättningar
7330,2211,NONE,Avsättningar
7330,2212,NONE,Avsättningar
7330,2213,NONE,Avsättningar
7330,2214,NONE,Avsättningar
7330,2215,NONE,Avsättningar
7330,2216,NONE,Avsättningar
7330,2217,NONE,Avsättningar
7330,2218,NONE,Avsättningar
7330,2219,NONE,Avsättningar
7330,2220,NONE,Avsättningar
7330,2221,NONE,Avsättningar
7330,2222,NONE,Avsättningar
7330,2223,NONE,Avsättningar
7330,2224,NONE,Avsättningar
7330,2225,NONE,Avsättningar
7330,2226,NONE,Avsättningar
7330,2227,NONE,Avsättningar
7330,2228,NONE,Avsättningar
7330,2229,NONE,Avsättningar
7330,2230,NONE,Avsättningar
7330,2231,NONE,Avsättningar
7330,2232,NONE,Avsättningar
7330,2233,NONE,Avsättningar
7330,2234,NONE,Avsättningar
7330,2235,NONE,Avsättningar
7330,2236,NONE,Avsättningar
7330,2237,NONE,Avsättningar
7330,2238,NONE,Avsättningar
7330,2239,NONE,Avsättningar
7330,2240,NONE,Avsättningar
7330,2241,NONE,Avsättningar
7330,2242,NONE,Avsättningar
7330,2243,NONE,Avsättningar
7330,2244,NONE,Avsättningar
7330,2245,NONE,Avsättningar
7330,2246,NONE,Avsättningar
7330,2247,NONE,Avsättningar
7330,2248,NONE,Avsättningar
7330,2249,NONE,Avsättningar
7330,2250,NONE,Avsättningar
7330,2251,NONE,Avsättningar
7330,2252,NONE,Avsättningar
7330,2253,NONE,Avsättningar
7330,2254,NONE,Avsättningar
7330,2255,NONE,Avsättningar
7330,2256,NONE,Avsättningar
7330,2257,NONE,Avsättningar
7330,2258,NONE,Avsättningar
7330,2259,NONE,Avsättningar
7330,2260,NONE,Avsättningar
7330,2261,NONE,Avsättningar
7330,2262,NONE,Avsättningar
7330,2263,NONE,Avsättningar
7330,2264,NONE,Avsättningar
7330,2265,NONE,Avsättningar
7330,2266,NONE,Avsättningar
7330,2267,NONE,Avsättningar
7330,2268,NONE,Avsättningar
7330,2269,NONE,Avsättningar
7330,2270,NONE,Avsättningar
7330,2271,NONE,Avsättningar
7330,2272,NONE,Avsättningar
7330,2273,NONE,Avsättningar
7330,2274,NONE,Avsättningar
7330,2275,NONE,Avsättningar
7330,2276,NONE,Avsättningar
7330,2277,NONE,Avsättningar
7330,2278,NONE,Avsättningar
7330,2279,NONE,Avsättningar
7330,2280,NONE,Avsättningar
7330,2281,NONE,Avsättningar
7330,2282,NONE,Avsättningar
7330,2283,NONE,Avsättningar
7330,2284,NONE,Avsättningar
7330,2285,NONE,Avsättningar
7330,2286,NONE,Avsättningar
7330,2287,NONE,Avsättningar
7330,2288,NONE,Avsättningar
7330,2289,NONE,Avsättningar
7330,2290,NONE,Avsättningar
7330,2291,NONE,Avsättningar
7330,2292,NONE,Avsättningar
7330,2293,NONE,Avsättningar
7330,2294,NONE,Avsättningar
7330,2295,NONE,Avsättningar
7330,2296,NONE,Avsättningar
7330,2297,NONE,Avsättningar
7330,2298,NONE,Avsättningar
